subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB006,pmid-20533896,20533896,unknown,10.2174/157488710792007329,Development of inhibitors of the IGF-IR/PI3K/Akt/mTOR pathway.,Reviews on recent clinical trials,2010,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-20671809,20671809,PMC2911128,10.18632/oncotarget.114,The phosphatidylinositol 3-kinase/Akt/mTOR signaling network as a therapeutic target in acute myelogenous leukemia patients.,Oncotarget,2010,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-21755275,21755275,unknown,10.1007/s11912-011-0187-7,"Targeting the PI3K/AKT/mTOR pathway in non-Hodgkin's lymphoma: results, biology, and development strategies.",Current oncology reports,2011,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q003,NHL PI3K/AKT/mTOR therapeutic biology is useful pathway background but lacks PI3K-alpha inhibitor resistance timing or causality.
SUB006,pmid-22845486,22845486,PMC4214862,10.2165/11594740-000000000-00000,Targeting the PI3K/AKT/mTOR signaling axis in children with hematologic malignancies.,Paediatric drugs,2012,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-22973960,22973960,unknown,unknown,Synergistic antiproliferative and antiangiogenic effects of EGFR and mTOR inhibitors.,Current pharmaceutical design,2013,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-22978346,22978346,unknown,10.1517/13543784.2012.721353,The promise of mTOR inhibitors in the treatment of colorectal cancer.,Expert opinion on investigational drugs,2012,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-23006971,23006971,PMC3660063,10.18632/oncotarget.652,Mutations and deregulation of Ras/Raf/MEK/ERK and PI3K/PTEN/Akt/mTOR cascades which alter therapy response.,Oncotarget,2012,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-23082003,23082003,unknown,10.1158/1078-0432.CCR-12-0662,The PI3K/AKT/mTOR pathway as a therapeutic target in endometrial cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2012,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-23272913,23272913,PMC3729595,10.2174/18715206113139990119,Targeting the PI3K/Akt/mTOR axis by apigenin for cancer prevention.,Anti-cancer agents in medicinal chemistry,2013,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q002,PI3K/AKT/mTOR targeting context helps frame AKT/mTOR compensation but lacks direct resistance testing.
SUB006,pmid-23293890,23293890,unknown,10.2174/18715206113139990130,Natural products targeting autophagy via the PI3K/Akt/mTOR pathway as anticancer agents.,Anti-cancer agents in medicinal chemistry,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-23377372,23377372,unknown,10.1007/s00280-012-2043-3,Overcoming acquired resistance to anticancer therapy: focus on the PI3K/AKT/mTOR pathway.,Cancer chemotherapy and pharmacology,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-23419523,23419523,unknown,10.1016/j.canlet.2013.02.016,PI3K/Akt/mTOR pathway inhibitors in the therapy of pancreatic neuroendocrine tumors.,Cancer letters,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002,PI3K/AKT/mTOR targeting context helps frame AKT/mTOR compensation but lacks direct resistance testing.
SUB006,pmid-23443307,23443307,unknown,10.1007/s00280-013-2121-1,PI3K and MEK inhibitor combinations: examining the evidence in selected tumor types.,Cancer chemotherapy and pharmacology,2013,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance or feedback review is useful downstream-compensation context.
SUB006,pmid-23456430,23456430,unknown,10.1530/ERC-12-0394,Targeting the PI3K/Akt/mTOR pathway in castration-resistant prostate cancer.,Endocrine-related cancer,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-23605780,23605780,unknown,10.1007/s11912-013-0316-6,Exploring novel therapeutic targets in GIST: focus on the PI3K/Akt/mTOR pathway.,Current oncology reports,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001,GIST PI3K/AKT/mTOR review is disease-adjacent background rather than primary evidence.
SUB006,pmid-23642907,23642907,PMC3845556,10.5732/cjc.013.10057,Targeting the PI3K-AKT-mTOR signaling network in cancer.,Chinese journal of cancer,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-24022196,24022196,PMC3790180,10.1038/bjc.2013.529,Targeting EGFR and PI3K pathways in ovarian cancer.,British journal of cancer,2013,"Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB006-Q003,EGFR and PI3K targeting in ovarian cancer is combination/pathway context without direct PI3K-alpha resistance causality.
SUB006,pmid-24055012,24055012,unknown,10.1016/j.ctrv.2013.08.006,Strategies for co-targeting the PI3K/AKT/mTOR pathway in NSCLC.,Cancer treatment reviews,2013,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-24245601,24245601,unknown,10.3109/13697137.2013.864268,Endocrine resistance in breast cancer.,Climacteric : the journal of the International Menopause Society,2013,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-24774538,24774538,unknown,10.1016/j.ctrv.2014.03.004,Targeting the PI3K/AKT/mTOR pathway in estrogen receptor-positive breast cancer.,Cancer treatment reviews,2014,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-24819383,24819383,unknown,10.1016/j.jbior.2014.04.004,Targeting signaling pathways in T-cell acute lymphoblastic leukemia initiating cells.,Advances in biological regulation,2014,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-24863259,24863259,unknown,10.1016/j.bcp.2014.05.011,Targeting PI3K/AKT/mTOR pathway in non small cell lung cancer.,Biochemical pharmacology,2014,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25057302,25057302,PMC4107712,10.1177/1758834014530023,"The PI3K/AKT/mTOR pathway in breast cancer: targets, trials and biomarkers.",Therapeutic advances in medical oncology,2014,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25146530,25146530,PMC11823746,10.1007/s00432-014-1803-3,Current clinical regulation of PI3K/PTEN/Akt/mTOR signalling in treatment of human cancer.,Journal of cancer research and clinical oncology,2014,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25155268,25155268,PMC4462367,10.1111/cas.12521,Molecular mechanisms regulating the hormone sensitivity of breast cancer.,Cancer science,2014,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001;SUB006-Q002,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25240910,25240910,unknown,10.1016/j.pharmthera.2014.09.006,Targeting PI3 kinase in cancer.,Pharmacology & therapeutics,2014,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,General PI3K-targeting review should be retained only as background context.
SUB006,pmid-25304988,25304988,unknown,10.1097/CAD.0000000000000172,New development of inhibitors targeting the PI3K/AKT/mTOR pathway in personalized treatment of non-small-cell lung cancer.,Anti-cancer drugs,2015,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25306975,25306975,unknown,10.1586/14737140.2015.961429,PI3K/AKT/mTOR pathway inhibitors: the ideal combination partners for breast cancer therapies?,Expert review of anticancer therapy,2014,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25532816,25532816,unknown,10.1016/j.oraloncology.2014.11.012,Targeting the PI3K/AKT/mTOR pathway in squamous cell carcinoma of the head and neck.,Oral oncology,2014,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-25556614,25556614,PMC4302085,10.5732/cjc.014.10289,The PI3K/Akt/mTOR pathway in ovarian cancer: therapeutic opportunities and challenges.,Chinese journal of cancer,2015,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,"Ovarian PI3K/AKT/mTOR review is pathway background, not primary resistance evidence."
SUB006,pmid-25652792,25652792,unknown,10.1517/14728222.2015.1012157,Targeting EGFR-PI3K-AKT-mTOR signaling enhances radiosensitivity in head and neck squamous cell carcinoma.,Expert opinion on therapeutic targets,2015,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-26056598,26056598,PMC4452069,10.1186/2052-8426-2-32,A critical evaluation of PI3K inhibition in Glioblastoma and Neuroblastoma therapy.,Molecular and cellular therapies,2014,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-26187798,26187798,unknown,10.1016/j.breast.2015.06.002,Potential of overcoming resistance to HER2-targeted therapies through the PI3K/Akt/mTOR pathway.,"Breast (Edinburgh, Scotland)",2015,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-26201609,26201609,unknown,10.2174/138920101609150715141545,The PI3K-AKt-mTOR Pathway and New Tools to Prevent Acquired Hormone Resistance in Breast Cancer.,Current pharmaceutical biotechnology,2015,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002;SUB006-Q003,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
SUB006,pmid-26253360,26253360,unknown,10.1016/j.critrevonc.2015.07.005,Targeting PI3K/Akt/mTOR signaling pathway in the treatment of prostate cancer radioresistance.,Critical reviews in oncology/hematology,2015,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001;SUB006-Q002,PI3K/AKT/mTOR resistance biology is relevant background but PI3K-alpha-specific exposure is not clear.
